ID,Marital_Status,Sex,DV,age,Years_Education,hours_worked,Occupation,income,capital_wealth
10998,Never_Married,Female,0,44,13,26,Other,16925.53,2452.83
10999,Never_Married,Male,1,55,20,29,Trade,48606.93,66480.07
11000,Never_Married,Male,0,49,15,23,Trade,44334.27,7939.58
11001,Never_Married,Male,0,44,14,27,Administrative,41832.78,-0.96
11002,Never_Married,Male,0,45,12,33,Trade,47462.9,3833.62
11003,Never_Married,Female,0,38,17,30,Other,36266.84,1495.75
11004,Never_Married,Male,1,45,10,35,Administrative,26320.32,5882.95
11005,Never_Married,Female,0,46,10,26,Retired,47469.24,3836.87
11006,Never_Married,Male,0,38,13,27,Professional,30267.63,6287.84
11007,Never_Married,Male,0,45,11,25,Trade,42917.16,3833.14
11008,Never_Married,Female,0,51,13,30,Other,41188.28,32172.11
11009,Never_Married,Female,0,49,14,31,Retired,44565.78,13333.02
11010,Never_Married,Female,0,40,17,26,Administrative,33795.58,6290.86
11011,Never_Married,Female,0,48,19,34,Other,43988.61,5443.5
11012,,Male,0,53,13,28,Retired,31253.7,77219.2
11013,Never_Married,Male,0,40,13,31,Trade,28456.41,6289.97
11014,Never_Married,Female,1,57,18,29,Other,44981.84,85105.66
11015,Never_Married,Male,0,48,16,33,Unemployed,3600.99,54.42
11016,Never_Married,Female,0,46,18,33,Unemployed,3766.46,24.54
11017,Never_Married,Male,0,45,16,34,Administrative,33190.84,1.79
11018,Never_Married,Female,0,46,11,28,Retired,7968.28,5.04
11019,Never_Married,Female,0,48,17,37,Professional,71127.39,5442.89
11020,Never_Married,Female,0,49,11,29,Professional,48147.48,21475.84
11021,Never_Married,Male,0,46,14,33,Administrative,38622.04,1497.61
11022,Never_Married,Female,1,44,9,33,Trade,5879.05,-0.23
11023,Never_Married,Male,0,50,16,22,Professional,51141.38,13333.89
11024,Never_Married,Female,1,52,12,31,Professional,57926.77,35327.17
11025,Never_Married,Female,0,44,16,32,Professional,27271.61,1.63
11026,Never_Married,Male,0,48,14,35,Administrative,35974.93,5443.6
11027,Never_Married,Female,0,36,14,34,Other,34365.76,2.63
11028,Never_Married,Male,0,35,15,29,Other,23811.28,390.29
11029,Never_Married,Female,0,41,11,27,Retired,25252.23,5885.51
11030,Never_Married,Female,0,42,17,27,Unemployed,3857.57,24.56
11031,Never_Married,Male,0,40,15,27,Administrative,16629.44,2452.84
11032,Never_Married,Female,0,,13,31,Retired,23037.73,983.37
11033,Never_Married,Male,1,51,12,31,Retired,34148.41,35324.01
11034,Never_Married,Female,0,37,8,37,Other,23961.74,5884.35
11035,Never_Married,Male,0,49,9,34,Administrative,35725.24,7939.36
11036,Never_Married,Male,1,52,11,34,Unemployed,3601.56,321.67
11037,Never_Married,Female,0,50,14,31,Other,43408.02,13340.21
11038,Never_Married,Male,1,46,13,31,Trade,48699.68,5934.93
11039,Never_Married,Female,0,39,14,33,Trade,44035.49,3833.25
11040,Never_Married,Female,0,50,18,32,Unemployed,3809.9,133.37
11041,Never_Married,Female,0,46,10,33,Trade,45782.03,3830.46
11042,Never_Married,Female,0,45,12,31,Other,48434.01,5935.31
11043,Never_Married,Male,1,55,17,28,Administrative,33910.33,90307.67
11044,Never_Married,Male,0,39,16,27,Other,29950.53,6284.4
11045,Never_Married,Female,0,39,15,37,Professional,21972.04,981.7
11046,Never_Married,Female,0,33,9,29,Trade,17478.12,4.02
11047,Never_Married,Male,0,38,9,30,Professional,34323.26,2064.23
11048,Never_Married,Female,1,54,17,34,Professional,59383.27,44295.54
11049,Never_Married,Male,0,47,11,28,Professional,64193.1,1494.76
11050,Never_Married,Female,0,,15,34,Unemployed,3653.3,4.93
11051,Never_Married,Female,0,44,11,30,Administrative,32621.08,2063.68
11052,Never_Married,Female,0,43,14,36,Trade,32345.75,6286.02
11053,Never_Married,Female,0,51,9,22,Professional,67995.04,51431.41
11054,Never_Married,Female,0,50,16,27,Professional,65217.05,7936.29
11055,Never_Married,Female,0,37,12,29,Administrative,22377.22,982.52
11056,Never_Married,Female,0,46,16,27,Trade,46035.64,2.28
11057,Never_Married,Female,0,52,13,30,Administrative,30931.55,32169.38
11058,Never_Married,Male,0,41,16,29,Other,25711.6,5884.14
11059,Never_Married,Male,0,50,11,28,Retired,9366.44,21477.52
11060,Never_Married,Male,0,35,12,27,Professional,42984.99,385.72
11061,Never_Married,Male,0,35,12,30,Other,37375.53,389.68
11062,Never_Married,Female,0,46,12,25,Unemployed,3421.73,4.96
11063,Never_Married,Female,1,58,12,26,Professional,55943.19,85102.05
11064,Never_Married,Female,1,66,11,9,Administrative,31360.8,100003.88
11065,Never_Married,Female,0,35,9,21,Other,31473.58,387.07
11066,Never_Married,Male,0,49,12,33,Unemployed,3922.97,214.81
11067,Never_Married,Male,0,37,16,32,Professional,64016.99,1492.15
11068,Never_Married,Female,0,41,14,,Retired,37825.63,1497.26
11069,Never_Married,Male,0,48,16,29,Other,51238.16,5445.29
11070,Never_Married,Male,0,42,15,,Trade,10939.03,2205.93
11071,Never_Married,Male,0,43,11,32,Administrative,32821.91,1.96
11072,Never_Married,Female,0,40,16,30,Other,27013.95,0.34
11073,Never_Married,Male,0,43,17,22,Professional,26221.31,5884.38
11074,Never_Married,Male,0,34,11,35,Other,57238.11,2.32
11075,Never_Married,Female,0,40,14,28,Trade,33952.3,2065.27
11076,Never_Married,Female,0,50,18,22,Professional,54326.94,13335.64
11077,Never_Married,Female,0,48,14,22,Administrative,21618.69,5442.13
11078,Never_Married,Female,1,55,13,27,Administrative,28890.82,66481.25
11079,Never_Married,Female,0,42,11,31,Professional,13386.41,2205.69
11080,Never_Married,Female,0,46,14,32,Administrative,32635.25,1.35
11081,Never_Married,Female,0,38,9,29,Trade,26342.75,5880.47
11082,Never_Married,Female,0,38,11,28,Unemployed,3725.86,24.53
11083,Never_Married,Male,0,44,17,24,Trade,36219.05,1496.42
11084,Never_Married,Female,0,46,10,29,Retired,37891.41,1497.92
11085,Never_Married,Male,1,71,13,10,Trade,50765.45,93468.8
11086,Never_Married,Female,1,58,13,35,Professional,60850.45,85101.32
11087,Never_Married,Female,0,47,11,34,Other,32058.7,3.57
11088,Never_Married,Male,0,43,14,35,Professional,60105.16,1495.2
11089,Never_Married,Male,0,51,16,29,Administrative,30407.51,35323.37
11090,Never_Married,Female,0,46,14,28,Trade,44110.47,3830.23
11091,Never_Married,Female,1,51,17,33,Trade,51153.57,35324.57
11092,Never_Married,Female,0,41,12,31,Administrative,34704.88,6290.05
11093,Never_Married,Male,0,40,10,31,Other,15057.25,2.04
11094,Never_Married,Female,0,41,18,26,Professional,28829.68,6290.76
11095,Never_Married,Female,0,41,10,27,Trade,42312.49,5.96
11096,Never_Married,Female,0,51,11,25,Administrative,37232.51,35324.58
11097,Never_Married,Female,0,38,13,29,Administrative,21267.23,984.03
11098,Never_Married,Male,1,54,16,29,Other,47364.19,49592.29
11099,Never_Married,Female,0,47,12,27,Retired,40728.07,0.78
11100,Never_Married,Female,0,47,11,23,Administrative,29115.21,3.94
11101,Never_Married,Female,1,58,14,34,Retired,41819.02,85104.33
11102,Never_Married,Female,1,49,14,29,Other,43906.47,21475.36
11103,Never_Married,Female,0,,17,21,Other,33123.86,5437.93
11104,Never_Married,Female,0,41,11,28,Professional,20561.32,983.44
11105,Never_Married,Female,0,35,11,30,Trade,26398.99,386.16
11106,Never_Married,Male,0,48,15,26,Other,30983.52,5441.45
11107,Never_Married,Female,0,43,10,34,Other,33385.44,3.57
11108,Never_Married,Male,0,31,12,27,Professional,32185.87,4.47
11109,Never_Married,Female,0,39,14,36,Professional,35361.63,1497.63
11110,Never_Married,Female,0,41,14,29,Other,33239.49,2066.19
11111,Never_Married,Female,0,47,12,27,Trade,44110.87,2.9
11112,Never_Married,Female,0,39,9,26,Professional,21082.01,984.31
11113,Never_Married,Female,0,40,17,27,Professional,20855.98,980.45
11114,Never_Married,Male,1,58,15,38,Administrative,36364.12,85099.92
11115,Never_Married,Female,1,51,16,37,Administrative,30232.41,35323.95
11116,Never_Married,Female,0,46,13,27,Professional,66048.62,1491.57
11117,Never_Married,Female,0,48,14,25,Retired,22373.18,5447.52
11118,Never_Married,Male,0,46,18,27,Other,47148.13,-2.96
11119,Never_Married,Female,1,58,18,32,Retired,16467.02,85104.15
11120,Never_Married,Female,0,43,15,30,Retired,17301.2,2458.59
11121,Never_Married,Male,0,45,12,35,Unemployed,3873.37,24.58
11122,Never_Married,Female,0,43,13,31,Other,23945.5,5884.54
11123,Never_Married,Female,0,47,8,31,Professional,58039.75,1492.79
11124,Never_Married,Male,0,49,10,32,Retired,31724.93,13335.29
11125,Never_Married,Male,0,53,15,29,Administrative,32764.19,49591.58
11126,Never_Married,Male,1,52,14,33,Administrative,30283.78,35322.96
11127,Never_Married,Female,0,38,11,28,Other,54953.24,1492.08
11128,Never_Married,Male,0,40,13,30,Professional,28924.75,2067.41
11129,Never_Married,Male,0,52,15,26,Professional,69954.76,35324.97
11130,Never_Married,Female,0,42,14,26,Administrative,20380.94,2450.99
11131,Never_Married,Female,0,40,11,34,Professional,36038.65,1496.74
11132,Never_Married,Female,1,56,13,31,Unemployed,3792.72,664.84
11133,Never_Married,Female,0,46,12,31,Trade,48327.25,5936.82
11134,Never_Married,Female,0,38,16,33,Administrative,44750.76,3833.77
11135,Never_Married,Male,0,48,10,30,Administrative,26471.95,5443.2
11136,Never_Married,Male,0,43,14,29,Professional,17263.88,2452.87
11137,Never_Married,Female,1,46,10,29,Trade,46476.63,3833.97
11138,Never_Married,Female,1,53,12,34,Administrative,26076.29,44295.75
11139,Never_Married,Female,0,44,11,32,Unemployed,3612.89,4.95
11140,Never_Married,Female,0,40,8,26,Other,49365.9,3832.09
11141,Never_Married,Female,0,40,10,34,Professional,34762.15,5.57
11142,Never_Married,Female,0,45,12,30,Other,33928.01,2066.94
11143,Never_Married,Female,0,37,10,25,Administrative,30553.46,3.8
11144,Never_Married,Female,0,44,15,23,Retired,26460.53,1.16
11145,Never_Married,Male,0,43,16,32,Trade,38055.04,1497.14
11146,Never_Married,Male,0,48,11,29,Trade,51633.49,5442.68
11147,Never_Married,Female,0,43,13,31,Administrative,5479.47,2.18
11148,Never_Married,Male,0,48,17,26,Professional,55151.28,5441.31
11149,Never_Married,Female,0,42,13,32,Trade,22965.32,984.77
11150,Never_Married,Female,0,31,14,27,Trade,10018.89,5.31
11151,Never_Married,Female,0,37,8,29,Trade,36839.25,1495.84
11152,Never_Married,Female,0,46,12,37,Administrative,35580.91,1494.15
11153,Never_Married,Female,0,45,15,31,Administrative,35450.53,1493.83
11154,Never_Married,Male,0,40,11,31,Trade,19296.3,2449.45
11155,Never_Married,Male,0,,16,28,Professional,48196.83,3830.49
11156,Never_Married,Male,0,55,16,32,Other,47023.01,77016.49
11157,Never_Married,Male,0,38,9,31,Administrative,15931.97,0.35
11158,Never_Married,Female,0,45,10,35,Administrative,30178.92,6287.42
11159,Never_Married,Female,0,39,12,29,Other,32382.48,2066.17
11160,Never_Married,Female,0,51,13,34,Professional,52163.3,32165.84
11161,Never_Married,Female,0,45,10,24,Administrative,26056.48,5886.3
11162,Never_Married,Male,1,53,13,30,Trade,49371.1,68705.66
11163,Never_Married,Female,0,33,15,28,Retired,18956.89,6.28
11164,Never_Married,Female,0,42,13,40,Retired,25764.95,5888.07
11165,Never_Married,Male,0,34,19,29,Other,39187.5,6.4
11166,Never_Married,Male,0,37,11,26,Retired,25199.85,5886.23
11167,Never_Married,Male,1,57,10,30,Other,33388.38,85104.13
11168,Never_Married,Female,1,58,11,30,Professional,68574.26,85102.3
11169,Never_Married,Male,0,46,17,33,Professional,54413.81,1496.85
11170,Never_Married,Female,0,41,12,32,Unemployed,3599.04,4.93
11171,Never_Married,Female,0,47,13,27,Other,41667.8,3.71
11172,Never_Married,Female,0,46,16,28,Unemployed,3563.6,4.97
11173,Never_Married,Male,0,43,8,25,Unemployed,3771.44,24.54
11174,Never_Married,Female,0,48,10,29,Trade,47483.94,5441.57
11175,Never_Married,Male,0,36,10,30,Other,7252.03,3.07
11176,Never_Married,Female,0,65,10,6,Administrative,25589.2,100000.29
11177,Never_Married,Male,0,30,20,31,Administrative,28390.38,-0.26
11178,Never_Married,Female,0,34,14,30,Professional,29754.26,3.45
11179,Never_Married,Male,0,43,9,20,Trade,18226.91,2457.47
11180,Never_Married,Male,0,43,12,30,Administrative,16843.82,2452.73
11181,Never_Married,Female,0,41,13,30,Retired,35763.76,1496.52
11182,Never_Married,Female,0,39,14,33,Trade,33310.73,2063.97
11183,Never_Married,Female,1,54,19,31,Other,48336.34,44293.87
11184,Never_Married,Female,0,46,10,30,Trade,53415.28,1496.85
11185,Never_Married,Male,0,56,15,26,Professional,60762.76,66482.84
11186,Never_Married,Male,0,43,16,36,Unemployed,3801.83,24.53
11187,Never_Married,Female,0,44,9,31,Retired,36482.92,1493.54
11188,Never_Married,Male,0,43,9,32,Administrative,36944.92,1495.48
11189,Never_Married,Female,0,51,13,,Trade,46000.47,35325.6
11190,Never_Married,Female,0,43,12,34,Professional,25941.98,5889.86
11191,Never_Married,Female,0,45,10,25,Professional,65533.01,1499.65
11192,Never_Married,Female,0,50,10,28,Administrative,28626.26,21481.06
11193,Never_Married,Male,0,41,12,36,Professional,24857.19,5886
11194,Never_Married,Male,0,34,19,31,Administrative,19253.28,0.08
11195,Never_Married,Female,0,36,15,35,Other,37284.27,1496.28
11196,Never_Married,Female,0,51,12,35,Professional,59835.57,35324.97
11197,Never_Married,Male,0,51,15,33,Administrative,34408.99,35326.47
11198,Never_Married,Female,0,46,11,19,Professional,68690.46,1496.76
11199,Never_Married,Male,0,50,11,34,Retired,18129,7940.04
11200,Never_Married,Female,0,41,9,34,Administrative,18170.69,2455.78
11201,Never_Married,Female,1,58,17,34,Unemployed,3868.36,851.01
11202,Never_Married,Male,0,42,12,28,Other,28358.69,2068.26
11203,Never_Married,Female,0,46,18,31,Professional,67257.27,1494.11
11204,Never_Married,Female,0,47,17,28,Professional,61994.03,1493.01
11205,Never_Married,Female,0,41,14,23,Retired,37199.53,1494.65
11206,Never_Married,Female,0,50,15,27,Trade,44405.78,7942.17
11207,Never_Married,Female,0,45,16,21,Trade,49837.7,1.87
11208,Never_Married,Female,0,44,14,29,Administrative,31703.47,2066.44
11209,Never_Married,Male,0,47,10,31,Unemployed,3903.13,24.52
11210,Never_Married,Male,1,53,10,32,Other,46071.79,44294.55
11211,Never_Married,Female,0,35,15,38,Trade,11790.1,392.39
11212,Never_Married,Male,0,45,14,38,Trade,46978.78,2.69
11213,Never_Married,Female,0,45,15,34,Administrative,28715.47,0.02
11214,Never_Married,Male,0,42,16,32,Administrative,26083.78,5883.88
11215,Never_Married,Female,0,42,8,34,Administrative,22678.14,981.29
11216,Never_Married,Male,0,43,15,25,Professional,19184.86,2453.28
11217,Never_Married,Male,0,43,14,30,Unemployed,3723.62,24.53
11218,Never_Married,Male,0,45,12,34,Professional,43105.73,3832.69
11219,Never_Married,Female,0,35,8,31,Professional,29086.11,390.04
11220,Never_Married,Female,0,45,14,27,Other,38720.54,1497.06
11221,Never_Married,Female,0,34,12,19,Professional,13623.96,9.59
11222,Never_Married,Female,1,53,15,27,Professional,52083.05,68700.76
11223,Never_Married,Female,0,43,13,36,Other,22197.77,979.08
11224,Never_Married,Female,0,33,11,30,Administrative,35327.06,3.67
11225,Never_Married,Male,0,53,13,31,Unemployed,3674.21,442.95
11226,Never_Married,Female,0,44,16,33,Professional,24673.16,5887.46
11227,Never_Married,Female,1,50,11,28,Administrative,26544.9,21479.86
11228,Never_Married,Female,0,48,18,23,Administrative,29468.86,5440.66
11229,Never_Married,Female,0,48,12,33,Administrative,30165.29,5439.82
11230,Never_Married,Male,1,58,12,35,Trade,52910.07,85100.54
11231,Never_Married,Male,1,58,11,30,Retired,7392.67,85106.38
11232,Never_Married,Male,1,50,9,37,Administrative,34288.23,13337.38
11233,Never_Married,Female,0,45,13,31,Trade,46447.51,5935.04
11234,Never_Married,Male,0,37,12,37,Unemployed,3694.56,4.93
11235,Never_Married,Female,0,50,14,27,Other,42015.92,7939.46
11236,Never_Married,Male,0,39,11,30,Professional,13021.35,2205.4
11237,Never_Married,Female,1,45,15,26,Professional,50594.32,3832.66
11238,Never_Married,Female,0,50,15,28,Professional,67500.98,21480.49
11239,Never_Married,Male,0,46,12,34,Retired,35900.19,1495.05
11240,Never_Married,Female,0,39,11,34,Professional,12119.76,2210.97
11241,Never_Married,Female,0,36,14,27,Professional,33019.87,6284.84
11242,Never_Married,Male,0,40,18,25,Professional,27767.4,0.85
11243,Never_Married,Female,1,42,8,34,Administrative,34577.48,5.33
11244,Never_Married,Female,0,47,10,30,Other,45147.23,5934.04
11245,Never_Married,Female,0,44,14,20,Trade,39639.75,2.83
11246,,Male,0,51,13,38,Trade,48201.68,35323.78
11247,Never_Married,Female,0,46,15,37,Administrative,32462.56,4.55
11248,Never_Married,Female,0,41,17,32,Administrative,35268.48,1495.21
11249,Never_Married,Male,0,45,12,28,Professional,58008.23,1497.32
11250,Never_Married,Female,0,39,16,31,Professional,45110,5934.2
11251,Never_Married,Male,0,50,15,31,Other,24009.67,13337.64
11252,Never_Married,Male,0,53,12,28,Retired,32390.13,77218.43
11253,Never_Married,Female,0,42,17,36,Trade,35194.98,1496.73
11254,Never_Married,Male,0,45,13,26,Retired,10427.22,2213.67
11255,Never_Married,Male,0,44,14,30,Administrative,39154.86,1496.62
11256,Never_Married,Female,0,36,12,31,Administrative,20803.26,982.49
11257,Never_Married,Female,0,42,17,36,Unemployed,3640.47,4.95
11258,Never_Married,Female,0,40,8,33,Other,21869.31,983.36
11259,Never_Married,Male,0,46,16,29,Administrative,32858.74,2063.4
11260,Never_Married,Male,0,41,18,28,Administrative,13291.24,2212.5
11261,Never_Married,Female,0,57,17,37,Professional,81644.35,85103.27
11262,Never_Married,Female,0,38,8,28,Unemployed,3520.48,4.92
11263,Never_Married,Male,0,44,9,29,Other,52452.7,1493.79
11264,Never_Married,Male,1,47,15,27,Administrative,30941.45,6282.96
11265,Never_Married,Female,1,,9,32,Professional,58133.19,13335.41
11266,Never_Married,Female,1,57,8,30,Administrative,33795.56,85100.09
11267,Never_Married,Female,0,55,16,29,Administrative,34045.03,66480.23
11268,Never_Married,Male,0,51,13,31,Administrative,30556.79,35323.04
11269,Never_Married,Female,0,47,11,31,Administrative,28131.15,5.88
11270,Never_Married,Female,0,48,13,32,Retired,18298.25,5446.66
11271,Never_Married,Male,0,36,15,34,Trade,29577.03,6.02
11272,Never_Married,Male,0,44,12,33,Professional,26702.23,4.47
11273,Never_Married,Male,0,37,9,29,Professional,33189.36,2067.72
11274,Never_Married,Male,0,49,16,25,Other,44013.6,7937.57
11275,Never_Married,Male,0,54,17,33,Professional,59203.71,44292.79
11276,Never_Married,Female,0,37,18,32,Retired,35417.26,1497.31
11277,Never_Married,Male,1,56,17,32,Trade,50169.73,77018.65
11278,Never_Married,Female,0,37,15,32,Retired,28630.52,-1.18
11279,Never_Married,Male,1,47,12,27,Professional,52092.4,5.08
11280,Never_Married,Male,0,42,12,29,Administrative,51402.79,3833.07
11281,Never_Married,Female,0,39,9,31,Administrative,31314.2,6290.91
11282,Never_Married,Female,1,54,20,35,Administrative,32028.74,77218
11283,Never_Married,Male,0,38,11,29,Administrative,63163.51,1494.47
11284,Never_Married,Male,0,39,10,30,Other,15671.75,2.71
11285,Never_Married,Female,0,50,9,29,Retired,40862.44,21480.16
11286,Never_Married,Female,0,47,10,30,Other,34941.04,2062.36
11287,Never_Married,Female,0,,20,31,Other,42430.19,5438.44
11288,Never_Married,Male,1,58,10,37,Other,39168.54,85105.57
11289,Never_Married,Male,0,44,11,26,Professional,11772.48,2210.48
11290,,Female,0,45,15,27,Retired,21618.07,982.92
11291,Never_Married,Male,1,58,10,30,Administrative,36851.08,85096.3
11292,Never_Married,Female,0,47,12,31,Retired,58641.82,1494.52
11293,Never_Married,Female,0,41,15,35,Trade,33587.44,6287.38
11294,Never_Married,Male,0,37,15,31,Professional,46175.53,5937.32
11295,Never_Married,Female,0,47,12,27,Other,35111.1,1494.05
11296,Never_Married,Female,0,,11,33,Other,14004.62,1.11
11297,Never_Married,Female,0,44,11,30,Retired,-10221.48,497.78
11298,Never_Married,Female,1,51,13,34,Trade,45969.47,32166.46
